"Analysis_Family","Run_ID","Scenario","Uncertainty_Structure","Conditional_Success_Rate","Discount_Rate","Final_Mediation_Resolution_Share","Case_Mix_Cost_Multiplier","Case_Mix_Time_Multiplier","Year","Mediation_Resolution_Share","Mediation_Resolved_Per_100_Cases","Mediation_Attempts_Per_100_Cases","Failed_Attempts_To_Trial_Per_100_Cases","Direct_To_Trial_Per_100_Cases","Trial_Resolved_Per_100_Cases","Mean_NPV_Savings_Per_100_Cases_USD","LB95_NPV_Savings_Per_100_Cases_USD","UB95_NPV_Savings_Per_100_Cases_USD","Mean_Months_Saved_Per_100_Cases","LB95_Months_Saved_Per_100_Cases","UB95_Months_Saved_Per_100_Cases","Mean_NPV_Savings_2000_Cases_USD","LB95_NPV_Savings_2000_Cases_USD","UB95_NPV_Savings_2000_Cases_USD","Mean_Years_Saved_2000_Cases","LB95_Years_Saved_2000_Cases","UB95_Years_Saved_2000_Cases"
"Conditional-success sensitivity","RUN_023","Middle-income","fixed_horizon",0.9,0.05,0.6,1,1,1,0.119582861398382,12,13.3333333333333,1.33333333333333,86.6666666666667,88,100733.916549048,31866.2478467562,186718.120040491,303.56261412935,131.562980444932,476.343382763734,2014678.33098096,637324.956935124,3734362.40080982,505.937690215583,219.271634074887,793.905637939557
"Conditional-success sensitivity","RUN_023","Middle-income","fixed_horizon",0.9,0.05,0.6,1,1,2,0.141586348246961,14,15.5555555555556,1.55555555555556,84.4444444444444,86,111926.573943386,35406.9420519513,207464.577822768,354.156383150909,153.490143852421,555.73394655769,2238531.47886772,708138.841039026,4149291.55645536,590.260638584848,255.816906420701,926.223244262817
"Conditional-success sensitivity","RUN_023","Middle-income","fixed_horizon",0.9,0.05,0.6,1,1,3,0.183990807433038,18,20,2,80,82,137052.94768578,43355.4392472873,254038.258558491,455.343921194028,197.344470667398,714.515074145602,2741058.9537156,867108.784945747,5080765.17116983,758.90653532338,328.90745111233,1190.85845690934
"Conditional-success sensitivity","RUN_023","Middle-income","fixed_horizon",0.9,0.05,0.6,1,1,4,0.255012759436194,26,28.8888888888889,2.88888888888889,71.1111111111111,74,188538.446551866,59642.4031973265,349470.620239194,657.71899728026,285.053124297353,1032.07732932142,3770768.93103732,1192848.06394653,6989412.40478389,1096.19832880043,475.088540495588,1720.12888220237
"Conditional-success sensitivity","RUN_023","Middle-income","fixed_horizon",0.9,0.05,0.6,1,1,5,0.35,35,38.8888888888889,3.88888888888889,61.1111111111111,65,241715.957117777,76464.6194837519,448039.256716916,885.390957877274,383.725359631052,1389.33486639423,4834319.14235555,1529292.38967504,8960785.13433832,1475.65159646212,639.542266051753,2315.55811065704
"Conditional-success sensitivity","RUN_023","Middle-income","fixed_horizon",0.9,0.05,0.6,1,1,6,0.444987240563806,44,48.8888888888889,4.88888888888889,51.1111111111111,56,289401.418045775,91549.4763887097,536427.953620253,1113.06291847429,482.39759496475,1746.59240346703,5788028.3609155,1830989.52777419,10728559.0724051,1855.10486412381,803.995991607917,2910.98733911171
"Conditional-success sensitivity","RUN_023","Middle-income","fixed_horizon",0.9,0.05,0.6,1,1,7,0.516009192566962,52,57.7777777777778,5.77777777777778,42.2222222222222,48,325733.197800437,103042.700697249,603771.722689462,1315.43799456052,570.106248594705,2064.15465864285,6514663.95600874,2060854.01394498,12075434.4537892,2192.39665760087,950.177080991175,3440.25776440475
"Conditional-success sensitivity","RUN_023","Middle-income","fixed_horizon",0.9,0.05,0.6,1,1,8,0.558413651753039,56,62.2222222222222,6.22222222222222,37.7777777777778,44,334085.331077374,105684.821227948,619253.048912269,1416.62553260364,613.960575409682,2222.93578623076,6681706.62154747,2113696.42455895,12385060.9782454,2361.04255433939,1023.2676256828,3704.89297705127
"Conditional-success sensitivity","RUN_023","Middle-income","fixed_horizon",0.9,0.05,0.6,1,1,9,0.580417138601618,58,64.4444444444444,6.44444444444444,35.5555555555556,42,329539.952423259,104246.932503758,610827.837362442,1467.2193016252,635.887738817171,2302.32635002472,6590799.04846518,2084938.65007516,12216556.7472488,2445.36550270866,1059.81289802862,3837.21058337453
"Conditional-success sensitivity","RUN_023","Middle-income","fixed_horizon",0.9,0.05,0.6,1,1,10,0.591006895018954,59,65.5555555555556,6.55555555555556,34.4444444444444,41,319258.738800856,100994.565151424,591770.811237834,1492.51618613597,646.851320520915,2342.02163192169,6385174.77601712,2019891.30302848,11835416.2247567,2487.52697689329,1078.08553420153,3903.36938653616
"Conditional-success sensitivity","RUN_024","Low-income","fixed_horizon",0.9,0.05,0.35,1,1,1,0.0749518089481767,7,7.77777777777778,0.777777777777778,92.2222222222222,93,29260.8374376593,7676.78277044955,55084.7595610907,245.841480053973,106.969427106953,411.554334947223,585216.748753185,153535.655408991,1101695.19122181,409.735800089955,178.282378511588,685.923891578704
"Conditional-success sensitivity","RUN_024","Low-income","fixed_horizon",0.9,0.05,0.35,1,1,2,0.0925553194701463,9,10,1,90,91,35829.5968624398,9400.14216789741,67450.7259931723,316.081902926536,137.532120566082,529.141287789286,716591.937248795,188002.843357948,1349014.51986345,526.803171544226,229.22020094347,881.902146315477
"Conditional-success sensitivity","RUN_024","Low-income","fixed_horizon",0.9,0.05,0.35,1,1,3,0.119442564950295,12,13.3333333333333,1.33333333333333,86.6666666666667,88,45497.9007777015,11936.6884671713,85651.7155468854,421.442537235383,183.376160754776,705.521717052382,909958.01555403,238733.769343426,1713034.31093771,702.404228725638,305.626934591293,1175.86952842064
"Conditional-success sensitivity","RUN_024","Low-income","fixed_horizon",0.9,0.05,0.35,1,1,4,0.156303108132261,16,17.7777777777778,1.77777777777778,82.2222222222222,84,57775.1120986685,15157.6996408525,108764.08323414,561.923382980512,244.501547673034,940.695622736509,1155502.24197337,303153.992817049,2175281.6646828,936.538971634187,407.502579455057,1567.82603789418
"Conditional-success sensitivity","RUN_024","Low-income","fixed_horizon",0.9,0.05,0.35,1,1,5,0.2,20,22.2222222222222,2.22222222222222,77.7777777777778,80,68779.8953555578,18044.8805248244,129481.051469215,702.404228725639,305.626934591293,1175.86952842064,1375597.90711116,360897.610496487,2589621.02938429,1170.67371454273,509.378224318822,1959.78254736773
"Conditional-success sensitivity","RUN_024","Low-income","fixed_horizon",0.9,0.05,0.35,1,1,6,0.243696891867739,24,26.6666666666667,2.66666666666666,73.3333333333333,76,78605.5946920659,20622.7205997993,147978.344536245,842.885074470765,366.752321509552,1411.04343410476,1572111.89384132,412454.411995985,2959566.8907249,1404.80845745128,611.253869182586,2351.73905684127
"Conditional-success sensitivity","RUN_024","Low-income","fixed_horizon",0.9,0.05,0.35,1,1,7,0.280557435049705,28,31.1111111111111,3.11111111111111,68.8888888888889,72,87339.5496578507,22914.133999777,164420.38281805,983.365920215891,427.87770842781,1646.21733978889,1746790.99315701,458282.679995539,3288407.656361,1638.94320035982,713.12951404635,2743.69556631482
"Conditional-success sensitivity","RUN_024","Low-income","fixed_horizon",0.9,0.05,0.35,1,1,8,0.307444680529854,31,34.4444444444444,3.44444444444444,65.5555555555556,69,92092.7224283465,24161.1617004451,173368.43086257,1088.72655452474,473.721748616504,1822.59776905199,1841854.44856693,483223.234008902,3467368.6172514,1814.54425754123,789.536247694174,3037.66294841998
"Conditional-success sensitivity","RUN_024","Low-income","fixed_horizon",0.9,0.05,0.35,1,1,9,0.325048191051823,33,36.6666666666667,3.66666666666666,63.3333333333333,67,93365.8937061579,24495.1869774098,175765.229445923,1158.96697739731,504.284442075634,1940.18472189405,1867317.87412316,489903.739548196,3515304.58891847,1931.61162899551,840.474070126056,3233.64120315675
"Conditional-success sensitivity","RUN_024","Low-income","fixed_horizon",0.9,0.05,0.35,1,1,10,0.33577223804673,34,37.7777777777778,3.77777777777778,62.2222222222222,66,91614.4411546715,24035.6813053949,172468.046209564,1194.08718883358,519.565788805198,1998.97819831508,1832288.82309343,480713.626107897,3449360.92419128,1990.14531472264,865.942981341997,3331.63033052513
"Conditional-success sensitivity","RUN_025","High-income","annual_independent",0.9,0.05,0.75,1,1,1,0.160791725977255,16,17.7777777777778,1.77777777777778,82.2222222222222,84,247250.344454962,60694.9125481497,483211.278816749,262.44913975989,83.9995693385867,458.853054223242,4945006.88909924,1213898.25096299,9664225.57633497,437.415232933149,139.999282230978,764.75509037207
"Conditional-success sensitivity","RUN_025","High-income","annual_independent",0.9,0.05,0.75,1,1,2,0.17845552390654,18,20,2,80,82,264148.012185463,67276.3719149974,519249.35043782,294.061412466608,89.5785387946546,518.000861774531,5282960.24370926,1345527.43829995,10384987.0087564,490.102354111014,149.297564657758,863.334769624218
"Conditional-success sensitivity","RUN_025","High-income","annual_independent",0.9,0.05,0.75,1,1,3,0.221521753213271,22,24.4444444444444,2.44444444444444,75.5555555555556,78,309807.904955566,71644.2574122244,608566.589556718,356.956728269317,110.028253279602,629.788851618976,6196158.09911132,1432885.14824449,12171331.7911344,594.927880448862,183.38042213267,1049.64808603163
"Conditional-success sensitivity","RUN_025","High-income","annual_independent",0.9,0.05,0.75,1,1,4,0.311364852821997,31,34.4444444444444,3.44444444444444,65.5555555555556,69,411759.28804525,105527.223280846,802495.738037465,505.402847470743,152.556565097566,890.201507528509,8235185.76090501,2110544.46561693,16049914.7607493,842.338079117905,254.260941829277,1483.66917921418
"Conditional-success sensitivity","RUN_025","High-income","annual_independent",0.9,0.05,0.75,1,1,5,0.45,45,50,5,50,55,573978.023853752,146806.200135573,1112842.1687245,730.574512436285,220.889884798815,1294.87185251747,11479560.477075,2936124.00271146,22256843.3744901,1217.62418739381,368.149807998025,2158.11975419579
"Conditional-success sensitivity","RUN_025","High-income","annual_independent",0.9,0.05,0.75,1,1,6,0.588635147178003,59,65.5555555555556,6.55555555555556,34.4444444444444,41,717510.249285724,177328.160035095,1405297.15170965,961.275189715518,289.097611778116,1704.37961725273,14350204.9857145,3546563.20070191,28105943.034193,1602.12531619253,481.829352963527,2840.63269542121
"Conditional-success sensitivity","RUN_025","High-income","annual_independent",0.9,0.05,0.75,1,1,7,0.678478246786729,68,75.5555555555556,7.55555555555556,24.4444444444444,32,790261.888101398,195858.700191491,1530817.77907919,1107.89349811778,342.347091372281,1947.30205066916,15805237.762028,3917174.00382982,30616355.5815838,1846.48916352964,570.578485620468,3245.50341778193
"Conditional-success sensitivity","RUN_025","High-income","annual_independent",0.9,0.05,0.75,1,1,8,0.72154447609346,72,80,8,20,28,797359.81134925,204300.062134005,1548811.88922919,1173.49585284501,360.861591648897,2072.97773293128,15947196.226985,4086001.2426801,30976237.7845837,1955.82642140835,601.435986081494,3454.9628882188
"Conditional-success sensitivity","RUN_025","High-income","annual_independent",0.9,0.05,0.75,1,1,9,0.739208274022745,74,82.2222222222222,8.22222222222221,17.7777777777778,26,776591.763717754,191360.690122325,1521988.57551045,1209.28387557967,371.227653362032,2135.34627067924,15531835.2743551,3827213.80244651,30439771.510209,2015.47312596611,618.712755603387,3558.91045113206
"Conditional-success sensitivity","RUN_025","High-income","annual_independent",0.9,0.05,0.75,1,1,10,0.745984289445429,75,83.3333333333333,8.33333333333333,16.6666666666667,25,747564.626238837,187554.261892979,1467937.20780653,1227.18717211458,367.567877647137,2158.55255270157,14951292.5247767,3751085.23785959,29358744.1561306,2045.3119535243,612.613129411895,3597.58758783595
"Conditional-success sensitivity","RUN_026","Middle-income","annual_independent",0.9,0.05,0.6,1,1,1,0.119582861398382,12,13.3333333333333,1.33333333333333,86.6666666666667,88,99935.0767672568,32384.3548961738,185156.304968973,303.778753354933,133.407268559116,471.865305706324,1998701.53534514,647687.097923475,3703126.09937945,506.297922258221,222.345447598526,786.442176177207
"Conditional-success sensitivity","RUN_026","Middle-income","annual_independent",0.9,0.05,0.6,1,1,2,0.141586348246961,14,15.5555555555556,1.55555555555556,84.4444444444444,86,110751.684689067,36722.4633668851,205873.376268427,353.270448535781,150.526785126126,553.397910354628,2215033.69378133,734449.267337703,4117467.52536853,588.784080892969,250.877975210211,922.329850591047
